DP,munic,Regiao,mes_ano,roubo_veiculo,roubo_transeunte,roubo_rua,roubo_celular,furto_transeunte,furto_veiculos,furto_celular,ameaca,lesao_corp_culposa,lesao_corp_dolosa,recuperacao_veiculos
143,Itaperuna;São José de Ubá,Interior,2021m03,0,2,3,1,3,4,5,39,2,29,0
143,Itaperuna;São José de Ubá,Interior,2021m04,0,0,0,0,0,6,1,30,3,21,0
143,Itaperuna;São José de Ubá,Interior,2021m05,0,1,1,0,1,1,0,38,3,14,2
143,Itaperuna;São José de Ubá,Interior,2021m06,0,0,0,0,0,4,1,38,5,27,4
143,Itaperuna;São José de Ubá,Interior,2021m07,0,0,0,0,1,2,5,40,7,32,0
143,Itaperuna;São José de Ubá,Interior,2021m08,0,1,2,1,2,0,1,34,4,40,0
143,Itaperuna;São José de Ubá,Interior,2021m09,0,1,1,0,0,2,3,27,8,22,2
143,Itaperuna;São José de Ubá,Interior,2021m10,0,0,0,0,0,0,12,43,2,16,1
143,Itaperuna;São José de Ubá,Interior,2021m11,0,0,0,0,1,2,2,39,4,23,2
143,Itaperuna;São José de Ubá,Interior,2021m12,0,1,1,0,1,3,1,30,1,26,1
143,Itaperuna;São José de Ubá,Interior,2022m01,0,0,0,0,0,0,2,30,1,32,2
143,Itaperuna;São José de Ubá,Interior,2022m02,1,0,0,0,0,4,4,29,4,19,2
143,Itaperuna;São José de Ubá,Interior,2022m03,0,0,0,0,0,3,10,33,6,29,5
143,Itaperuna;São José de Ubá,Interior,2022m04,1,2,2,0,0,0,2,34,5,30,1
143,Itaperuna;São José de Ubá,Interior,2022m05,0,0,0,0,4,2,17,39,3,32,2
143,Itaperuna;São José de Ubá,Interior,2022m06,0,1,1,0,2,7,4,42,6,34,4
144,Bom Jesus de Itabapoana,Interior,2018m01,0,0,0,0,3,3,3,29,0,13,0
144,Bom Jesus de Itabapoana,Interior,2018m02,0,0,1,1,1,0,2,12,3,7,1
144,Bom Jesus de Itabapoana,Interior,2018m03,0,0,0,0,1,0,3,32,2,16,0
144,Bom Jesus de Itabapoana,Interior,2018m04,0,1,1,0,1,3,1,15,8,17,2
144,Bom Jesus de Itabapoana,Interior,2018m05,0,3,3,0,0,3,3,12,2,12,1
144,Bom Jesus de Itabapoana,Interior,2018m06,0,0,0,0,1,3,4,32,1,26,0
144,Bom Jesus de Itabapoana,Interior,2018m07,1,0,0,0,0,3,10,25,2,16,2
144,Bom Jesus de Itabapoana,Interior,2018m08,0,2,3,1,0,2,10,35,6,17,0
144,Bom Jesus de Itabapoana,Interior,2018m09,0,0,0,0,0,0,5,28,2,15,0
144,Bom Jesus de Itabapoana,Interior,2018m10,0,0,0,0,1,0,4,25,0,27,1
144,Bom Jesus de Itabapoana,Interior,2018m11,0,0,0,0,0,0,1,10,1,16,0
144,Bom Jesus de Itabapoana,Interior,2018m12,0,0,0,0,0,0,4,30,1,27,1
144,Bom Jesus de Itabapoana,Interior,2019m01,0,0,0,0,3,1,6,24,1,30,0
144,Bom Jesus de Itabapoana,Interior,2019m02,0,0,0,0,2,1,3,18,0,6,1
144,Bom Jesus de Itabapoana,Interior,2019m03,0,0,0,0,0,0,7,18,4,12,0
144,Bom Jesus de Itabapoana,Interior,2019m04,0,1,1,0,1,1,0,8,0,20,1
144,Bom Jesus de Itabapoana,Interior,2019m05,0,0,0,0,0,0,0,21,2,8,0
144,Bom Jesus de Itabapoana,Interior,2019m06,1,0,0,0,0,0,0,21,7,19,0
144,Bom Jesus de Itabapoana,Interior,2019m07,0,0,0,0,0,3,3,19,0,21,0
144,Bom Jesus de Itabapoana,Interior,2019m08,0,0,1,1,0,1,9,18,3,15,0
144,Bom Jesus de Itabapoana,Interior,2019m09,0,0,0,0,1,0,4,23,1,13,0
144,Bom Jesus de Itabapoana,Interior,2019m10,0,1,2,1,0,1,0,26,5,23,0
144,Bom Jesus de Itabapoana,Interior,2019m11,0,0,1,1,0,0,1,16,4,28,0
144,Bom Jesus de Itabapoana,Interior,2019m12,0,0,0,0,1,0,2,11,3,15,0
144,Bom Jesus de Itabapoana,Interior,2020m01,0,0,0,0,0,2,1,19,0,11,1
144,Bom Jesus de Itabapoana,Interior,2020m02,0,1,1,0,0,2,2,17,4,19,0
144,Bom Jesus de Itabapoana,Interior,2020m03,0,0,0,0,0,2,2,8,0,7,1
144,Bom Jesus de Itabapoana,Interior,2020m04,0,1,1,0,0,0,0,2,0,7,0
144,Bom Jesus de Itabapoana,Interior,2020m05,0,0,0,0,0,0,0,7,1,5,0
144,Bom Jesus de Itabapoana,Interior,2020m06,0,0,0,0,0,1,0,8,3,8,1
144,Bom Jesus de Itabapoana,Interior,2020m07,0,0,0,0,0,0,0,6,0,9,1
144,Bom Jesus de Itabapoana,Interior,2020m08,0,0,0,0,0,1,0,13,0,11,0
144,Bom Jesus de Itabapoana,Interior,2020m09,0,1,1,0,0,0,0,11,0,7,0
144,Bom Jesus de Itabapoana,Interior,2020m10,0,0,0,0,0,1,4,8,3,21,1
144,Bom Jesus de Itabapoana,Interior,2020m11,0,0,0,0,0,0,4,10,2,13,0
144,Bom Jesus de Itabapoana,Interior,2020m12,0,0,0,0,1,0,1,6,7,6,0
144,Bom Jesus de Itabapoana,Interior,2021m01,0,0,0,0,0,0,1,13,1,18,0
144,Bom Jesus de Itabapoana,Interior,2021m02,0,0,0,0,0,0,0,11,1,15,0
144,Bom Jesus de Itabapoana,Interior,2021m03,0,0,0,0,0,1,1,4,7,11,0
144,Bom Jesus de Itabapoana,Interior,2021m04,0,0,0,0,1,2,1,11,1,10,1
144,Bom Jesus de Itabapoana,Interior,2021m05,0,0,0,0,0,1,1,10,1,6,1
144,Bom Jesus de Itabapoana,Interior,2021m06,0,0,0,0,0,0,3,14,9,12,0
144,Bom Jesus de Itabapoana,Interior,2021m07,0,0,0,0,0,1,0,12,1,9,3
144,Bom Jesus de Itabapoana,Interior,2021m08,0,0,0,0,0,2,3,14,2,12,0
144,Bom Jesus de Itabapoana,Interior,2021m09,0,1,1,0,0,1,1,10,1,10,0
144,Bom Jesus de Itabapoana,Interior,2021m10,0,0,1,1,0,2,1,18,0,7,2
144,Bom Jesus de Itabapoana,Interior,2021m11,0,0,0,0,0,0,2,10,2,11,0
144,Bom Jesus de Itabapoana,Interior,2021m12,0,0,0,0,1,3,3,7,3,13,1
144,Bom Jesus de Itabapoana,Interior,2022m01,0,0,0,0,0,1,1,11,2,13,0
144,Bom Jesus de Itabapoana,Interior,2022m02,0,0,0,0,0,0,0,8,1,7,0
144,Bom Jesus de Itabapoana,Interior,2022m03,0,0,0,0,0,1,1,19,0,14,2
144,Bom Jesus de Itabapoana,Interior,2022m04,0,2,2,0,0,0,1,12,1,13,0
144,Bom Jesus de Itabapoana,Interior,2022m05,0,0,0,0,0,2,1,22,3,7,0
144,Bom Jesus de Itabapoana,Interior,2022m06,0,0,0,0,0,0,2,19,0,10,0
145,São João da Barra,Interior,2018m01,0,12,16,4,6,11,1,19,1,15,8
145,São João da Barra,Interior,2018m02,3,15,18,3,4,10,4,11,7,10,2
145,São João da Barra,Interior,2018m03,0,4,5,1,5,3,3,11,2,9,1
145,São João da Barra,Interior,2018m04,1,2,2,0,1,5,1,9,8,18,0
145,São João da Barra,Interior,2018m05,0,1,1,0,2,2,1,8,0,8,1
145,São João da Barra,Interior,2018m06,0,2,2,0,1,4,0,8,3,6,2
145,São João da Barra,Interior,2018m07,1,2,3,0,2,1,1,16,1,20,2
145,São João da Barra,Interior,2018m08,1,1,3,0,1,2,3,19,3,4,4
145,São João da Barra,Interior,2018m09,2,3,5,2,2,1,0,26,4,17,0
145,São João da Barra,Interior,2018m10,0,5,5,0,1,1,2,15,3,9,2
145,São João da Barra,Interior,2018m11,1,4,5,1,0,3,1,12,2,8,0
145,São João da Barra,Interior,2018m12,2,2,5,3,1,3,1,10,6,16,1
145,São João da Barra,Interior,2019m01,0,3,7,4,2,14,3,32,11,25,4
145,São João da Barra,Interior,2019m02,1,11,15,4,2,5,5,22,9,17,2
145,São João da Barra,Interior,2019m03,0,11,14,2,7,7,6,27,4,27,3
145,São João da Barra,Interior,2019m04,2,6,9,2,2,3,1,38,3,19,2
145,São João da Barra,Interior,2019m05,0,2,4,1,4,2,1,28,1,16,1
145,São João da Barra,Interior,2019m06,0,0,0,0,2,1,2,9,3,6,1
145,São João da Barra,Interior,2019m07,1,5,6,1,0,0,3,23,7,18,2
145,São João da Barra,Interior,2019m08,0,1,1,0,2,3,2,23,2,16,1
145,São João da Barra,Interior,2019m09,0,2,2,0,0,0,6,15,1,13,0
145,São João da Barra,Interior,2019m10,0,0,3,3,2,1,2,15,1,14,1
145,São João da Barra,Interior,2019m11,2,0,1,1,1,0,4,18,5,13,1
145,São João da Barra,Interior,2019m12,1,1,2,1,0,2,4,30,1,16,0
145,São João da Barra,Interior,2020m01,3,7,14,7,1,11,10,20,8,16,3
145,São João da Barra,Interior,2020m02,0,1,3,2,4,13,33,24,0,22,2
145,São João da Barra,Interior,2020m03,2,0,1,1,1,2,2,20,1,20,1
145,São João da Barra,Interior,2020m04,0,0,0,0,0,0,0,10,1,3,0
145,São João da Barra,Interior,2020m05,1,0,1,1,0,1,0,5,2,8,2
145,São João da Barra,Interior,2020m06,0,1,2,1,0,0,0,8,0,9,1
145,São João da Barra,Interior,2020m07,0,1,2,1,0,0,2,15,3,11,0
145,São João da Barra,Interior,2020m08,0,0,0,0,0,1,1,13,3,9,0
145,São João da Barra,Interior,2020m09,0,3,4,1,0,2,1,12,4,10,2
145,São João da Barra,Interior,2020m10,0,1,2,0,1,0,1,10,5,5,0
145,São João da Barra,Interior,2020m11,1,4,4,0,0,0,2,14,7,13,0
145,São João da Barra,Interior,2020m12,1,1,3,2,1,2,2,11,6,6,0
145,São João da Barra,Interior,2021m01,1,1,1,0,0,1,3,12,9,15,1
145,São João da Barra,Interior,2021m02,1,1,1,0,1,0,5,13,2,13,1
145,São João da Barra,Interior,2021m03,2,1,1,0,1,1,3,9,1,13,0
145,São João da Barra,Interior,2021m04,2,2,2,0,1,3,2,22,3,19,4
145,São João da Barra,Interior,2021m05,0,3,3,0,0,2,2,11,1,14,0
145,São João da Barra,Interior,2021m06,1,1,1,0,0,1,1,10,0,8,5
145,São João da Barra,Interior,2021m07,0,0,0,0,0,1,1,16,1,6,1
145,São João da Barra,Interior,2021m08,0,1,1,0,0,3,1,12,1,4,1
145,São João da Barra,Interior,2021m09,3,0,0,0,1,1,1,19,0,18,2
145,São João da Barra,Interior,2021m10,0,0,0,0,0,2,0,7,0,2,2
145,São João da Barra,Interior,2021m11,0,2,2,0,0,2,1,16,2,12,1
145,São João da Barra,Interior,2021m12,0,0,0,0,0,1,3,10,7,7,1
145,São João da Barra,Interior,2022m01,0,0,2,2,0,6,13,10,7,16,1
145,São João da Barra,Interior,2022m02,0,0,0,0,0,2,10,17,1,13,1
145,São João da Barra,Interior,2022m03,0,1,1,0,2,1,3,24,0,15,2
145,São João da Barra,Interior,2022m04,0,0,0,0,1,2,1,18,5,16,1
145,São João da Barra,Interior,2022m05,0,1,2,1,0,4,0,9,0,8,1
145,São João da Barra,Interior,2022m06,0,0,0,0,0,3,8,16,1,12,1
146,Campos dos Goytacazes,Interior,2018m01,12,30,41,8,5,2,1,26,26,21,17
146,Campos dos Goytacazes,Interior,2018m02,8,18,28,9,4,3,1,30,42,23,10
146,Campos dos Goytacazes,Interior,2018m03,11,28,40,10,3,3,5,21,33,32,12
146,Campos dos Goytacazes,Interior,2018m04,9,23,35,12,6,6,2,33,24,21,9
146,Campos dos Goytacazes,Interior,2018m05,12,23,31,8,3,11,4,12,32,16,23
146,Campos dos Goytacazes,Interior,2018m06,7,25,40,13,4,6,5,17,27,26,8
146,Campos dos Goytacazes,Interior,2018m07,12,16,29,11,11,9,1,22,47,17,10
146,Campos dos Goytacazes,Interior,2018m08,10,18,25,7,5,6,1,20,22,23,17
146,Campos dos Goytacazes,Interior,2018m09,7,17,33,16,1,4,8,31,45,36,12
146,Campos dos Goytacazes,Interior,2018m10,9,16,36,20,6,11,1,35,26,33,15
146,Campos dos Goytacazes,Interior,2018m11,6,14,31,14,7,2,2,35,33,33,7
146,Campos dos Goytacazes,Interior,2018m12,6,23,38,13,1,7,5,27,35,31,13
146,Campos dos Goytacazes,Interior,2019m01,5,26,52,22,2,4,2,35,22,37,15
146,Campos dos Goytacazes,Interior,2019m02,3,12,22,6,6,6,4,31,20,21,7
146,Campos dos Goytacazes,Interior,2019m03,9,32,43,10,4,4,4,44,27,37,17
146,Campos dos Goytacazes,Interior,2019m04,8,33,51,15,8,8,1,30,27,39,11
146,Campos dos Goytacazes,Interior,2019m05,4,24,38,11,4,9,6,44,20,42,6
146,Campos dos Goytacazes,Interior,2019m06,2,6,14,6,3,4,3,36,21,29,5
146,Campos dos Goytacazes,Interior,2019m07,2,12,16,4,2,3,5,39,24,25,7
146,Campos dos Goytacazes,Interior,2019m08,5,9,22,11,1,9,1,36,15,40,12
146,Campos dos Goytacazes,Interior,2019m09,2,10,16,6,5,9,6,27,27,28,7
146,Campos dos Goytacazes,Interior,2019m10,4,5,6,1,3,13,3,35,23,32,7
146,Campos dos Goytacazes,Interior,2019m11,2,9,23,12,4,17,6,44,29,49,2
146,Campos dos Goytacazes,Interior,2019m12,3,7,14,6,5,10,4,41,32,34,7
146,Campos dos Goytacazes,Interior,2020m01,4,15,23,5,6,8,0,29,41,38,10
146,Campos dos Goytacazes,Interior,2020m02,3,18,31,12,5,14,2,31,34,25,10
146,Campos dos Goytacazes,Interior,2020m03,5,13,22,9,2,9,2,19,26,32,9
146,Campos dos Goytacazes,Interior,2020m04,1,1,3,2,0,7,0,13,11,21,2
146,Campos dos Goytacazes,Interior,2020m05,1,4,5,0,0,4,1,25,27,17,2
146,Campos dos Goytacazes,Interior,2020m06,7,14,16,2,0,3,0,28,29,28,3
146,Campos dos Goytacazes,Interior,2020m07,4,10,20,10,2,2,1,24,34,22,5
146,Campos dos Goytacazes,Interior,2020m08,2,9,18,9,0,1,3,29,33,18,3
146,Campos dos Goytacazes,Interior,2020m09,4,8,18,9,6,4,4,30,30,23,5
146,Campos dos Goytacazes,Interior,2020m10,4,16,25,9,7,3,1,36,40,31,6
146,Campos dos Goytacazes,Interior,2020m11,7,12,18,5,5,3,3,30,16,30,4
146,Campos dos Goytacazes,Interior,2020m12,8,9,17,8,4,1,2,23,49,27,12
146,Campos dos Goytacazes,Interior,2021m01,4,12,21,9,7,6,3,30,24,21,10
146,Campos dos Goytacazes,Interior,2021m02,2,16,23,7,3,3,1,24,21,13,4
146,Campos dos Goytacazes,Interior,2021m03,2,11,19,6,4,5,2,28,44,31,12
146,Campos dos Goytacazes,Interior,2021m04,3,12,16,4,5,1,7,16,22,18,8
146,Campos dos Goytacazes,Interior,2021m05,3,6,9,3,4,2,0,30,30,13,3
146,Campos dos Goytacazes,Interior,2021m06,6,8,13,5,2,3,2,30,15,22,3
146,Campos dos Goytacazes,Interior,2021m07,2,14,27,13,3,2,4,37,24,30,3
146,Campos dos Goytacazes,Interior,2021m08,5,17,33,12,0,1,1,36,23,25,4
146,Campos dos Goytacazes,Interior,2021m09,3,14,20,5,2,3,1,34,25,19,6
146,Campos dos Goytacazes,Interior,2021m10,1,8,14,3,1,6,3,27,31,31,7
146,Campos dos Goytacazes,Interior,2021m11,2,13,21,6,1,6,1,28,26,24,5
146,Campos dos Goytacazes,Interior,2021m12,6,10,13,2,3,4,3,32,19,34,5
146,Campos dos Goytacazes,Interior,2022m01,2,8,15,7,1,5,1,29,23,32,7
146,Campos dos Goytacazes,Interior,2022m02,3,7,10,2,3,2,4,34,33,43,9
146,Campos dos Goytacazes,Interior,2022m03,3,9,14,5,0,11,1,29,22,26,12
146,Campos dos Goytacazes,Interior,2022m04,0,11,19,8,2,5,2,26,22,27,3
146,Campos dos Goytacazes,Interior,2022m05,6,10,14,3,3,12,8,34,60,25,6
146,Campos dos Goytacazes,Interior,2022m06,4,6,22,16,1,7,4,20,45,16,5
147,São Francisco de Itabapoana,Interior,2018m01,0,13,14,1,1,3,2,12,3,15,2
147,São Francisco de Itabapoana,Interior,2018m02,0,9,11,2,1,2,1,10,5,11,3
147,São Francisco de Itabapoana,Interior,2018m03,0,0,1,1,0,0,0,14,7,24,2
147,São Francisco de Itabapoana,Interior,2018m04,0,0,0,0,0,2,4,10,8,13,0
147,São Francisco de Itabapoana,Interior,2018m05,1,0,0,0,1,1,0,8,4,8,1
147,São Francisco de Itabapoana,Interior,2018m06,1,2,2,0,0,0,0,17,9,17,1
147,São Francisco de Itabapoana,Interior,2018m07,1,2,2,0,1,2,0,7,8,14,0
147,São Francisco de Itabapoana,Interior,2018m08,0,0,0,0,1,3,0,16,6,8,3
147,São Francisco de Itabapoana,Interior,2018m09,0,1,1,0,1,2,1,18,6,15,3
147,São Francisco de Itabapoana,Interior,2018m10,1,1,1,0,0,3,0,13,6,16,1
147,São Francisco de Itabapoana,Interior,2018m11,1,4,6,2,0,1,0,15,4,19,0
147,São Francisco de Itabapoana,Interior,2018m12,0,2,2,0,0,2,5,12,8,10,4
147,São Francisco de Itabapoana,Interior,2019m01,1,4,6,2,3,5,0,24,4,17,2
147,São Francisco de Itabapoana,Interior,2019m02,2,4,4,0,2,5,1,10,2,15,1
147,São Francisco de Itabapoana,Interior,2019m03,1,2,3,1,1,4,2,13,3,24,2
147,São Francisco de Itabapoana,Interior,2019m04,1,3,5,2,0,2,1,12,0,13,3
147,São Francisco de Itabapoana,Interior,2019m05,1,1,2,1,0,4,4,19,1,21,2
147,São Francisco de Itabapoana,Interior,2019m06,0,0,0,0,0,4,1,14,6,8,3
147,São Francisco de Itabapoana,Interior,2019m07,2,2,2,0,0,3,2,13,4,9,1
147,São Francisco de Itabapoana,Interior,2019m08,1,1,2,1,1,1,3,2,6,9,2
147,São Francisco de Itabapoana,Interior,2019m09,1,1,1,0,0,1,0,17,4,16,3
147,São Francisco de Itabapoana,Interior,2019m10,0,1,1,0,0,1,1,10,5,10,3
147,São Francisco de Itabapoana,Interior,2019m11,0,0,0,0,0,0,0,5,4,7,0
147,São Francisco de Itabapoana,Interior,2019m12,0,1,1,0,0,3,0,8,5,13,1
147,São Francisco de Itabapoana,Interior,2020m01,0,4,5,1,0,13,1,15,7,6,5
147,São Francisco de Itabapoana,Interior,2020m02,2,5,5,0,0,7,1,4,3,11,1
147,São Francisco de Itabapoana,Interior,2020m03,0,2,2,0,0,0,0,5,2,3,1
147,São Francisco de Itabapoana,Interior,2020m04,0,0,0,0,0,1,0,4,0,4,2
147,São Francisco de Itabapoana,Interior,2020m05,1,0,0,0,0,0,0,2,1,2,1
147,São Francisco de Itabapoana,Interior,2020m06,0,0,0,0,0,0,0,3,1,6,0
147,São Francisco de Itabapoana,Interior,2020m07,1,1,1,0,0,0,0,14,0,7,1
147,São Francisco de Itabapoana,Interior,2020m08,1,0,2,2,1,0,0,8,3,6,0
147,São Francisco de Itabapoana,Interior,2020m09,1,1,1,0,0,2,1,6,3,15,0
147,São Francisco de Itabapoana,Interior,2020m10,0,2,2,0,1,2,0,8,3,11,2
147,São Francisco de Itabapoana,Interior,2020m11,0,0,1,1,0,1,1,11,6,16,2
147,São Francisco de Itabapoana,Interior,2020m12,2,0,0,0,0,1,0,6,3,6,0
147,São Francisco de Itabapoana,Interior,2021m01,2,4,4,0,0,13,0,9,1,8,1
147,São Francisco de Itabapoana,Interior,2021m02,0,3,4,1,0,7,1,9,8,18,3
147,São Francisco de Itabapoana,Interior,2021m03,0,1,1,0,0,1,0,8,3,10,0
147,São Francisco de Itabapoana,Interior,2021m04,0,1,1,0,0,1,1,12,3,15,2
147,São Francisco de Itabapoana,Interior,2021m05,0,1,1,0,0,0,1,10,2,12,1
147,São Francisco de Itabapoana,Interior,2021m06,1,0,0,0,0,0,1,11,3,12,0
147,São Francisco de Itabapoana,Interior,2021m07,0,1,1,0,0,1,2,10,0,6,0
147,São Francisco de Itabapoana,Interior,2021m08,1,0,0,0,0,1,0,11,1,9,3
147,São Francisco de Itabapoana,Interior,2021m09,1,0,0,0,0,1,1,12,2,14,1
147,São Francisco de Itabapoana,Interior,2021m10,0,1,2,1,0,0,2,14,1,10,1
147,São Francisco de Itabapoana,Interior,2021m11,1,2,4,2,0,1,0,3,3,8,1
147,São Francisco de Itabapoana,Interior,2021m12,0,4,4,0,0,2,0,8,3,10,0
147,São Francisco de Itabapoana,Interior,2022m01,4,0,0,0,0,10,0,11,2,12,0
147,São Francisco de Itabapoana,Interior,2022m02,0,0,0,0,0,15,0,10,0,13,0
147,São Francisco de Itabapoana,Interior,2022m03,1,3,3,0,1,2,1,15,1,6,3
147,São Francisco de Itabapoana,Interior,2022m04,0,1,1,0,1,1,0,11,6,11,1
147,São Francisco de Itabapoana,Interior,2022m05,0,1,1,0,1,4,1,16,4,9,2
147,São Francisco de Itabapoana,Interior,2022m06,1,0,0,0,0,2,1,5,0,6,0
148,Cardoso Moreira;Italva,Interior,2018m01,0,0,0,0,0,0,0,17,1,8,0
148,Cardoso Moreira;Italva,Interior,2018m02,0,2,2,0,1,0,0,9,2,8,1
148,Cardoso Moreira;Italva,Interior,2018m03,0,0,0,0,0,1,1,10,3,4,0
148,Cardoso Moreira;Italva,Interior,2018m04,0,0,0,0,0,1,1,10,0,9,1
148,Cardoso Moreira;Italva,Interior,2018m05,0,1,1,0,0,1,2,12,1,12,0
148,Cardoso Moreira;Italva,Interior,2018m06,1,0,0,0,0,0,8,12,0,12,1
148,Cardoso Moreira;Italva,Interior,2018m07,0,1,1,0,0,2,2,10,0,7,1
148,Cardoso Moreira;Italva,Interior,2018m08,0,0,0,0,0,1,1,11,2,8,0
148,Cardoso Moreira;Italva,Interior,2018m09,0,0,0,0,0,0,1,17,2,11,0
148,Cardoso Moreira;Italva,Interior,2018m10,0,0,0,0,1,0,2,7,2,9,1
148,Cardoso Moreira;Italva,Interior,2018m11,0,1,1,0,0,0,1,18,1,18,0
148,Cardoso Moreira;Italva,Interior,2018m12,0,1,1,0,1,0,1,18,0,12,1
148,Cardoso Moreira;Italva,Interior,2019m01,0,0,0,0,0,0,6,20,1,30,1
148,Cardoso Moreira;Italva,Interior,2019m02,0,0,0,0,0,1,2,14,0,5,0
148,Cardoso Moreira;Italva,Interior,2019m03,0,0,0,0,0,0,1,14,0,5,1
148,Cardoso Moreira;Italva,Interior,2019m04,0,1,1,0,0,0,1,14,2,8,0
148,Cardoso Moreira;Italva,Interior,2019m05,0,0,0,0,0,0,4,11,0,10,1
148,Cardoso Moreira;Italva,Interior,2019m06,1,1,2,1,1,1,3,17,1,17,0
148,Cardoso Moreira;Italva,Interior,2019m07,0,1,1,0,0,3,2,19,1,19,0
148,Cardoso Moreira;Italva,Interior,2019m08,0,0,0,0,0,1,1,8,4,3,1
148,Cardoso Moreira;Italva,Interior,2019m09,0,0,1,1,0,0,4,17,3,12,0
148,Cardoso Moreira;Italva,Interior,2019m10,0,0,1,1,0,4,7,15,3,14,2
148,Cardoso Moreira;Italva,Interior,2019m11,0,0,0,0,0,0,0,14,0,11,1
148,Cardoso Moreira;Italva,Interior,2019m12,0,0,0,0,1,2,2,17,2,8,1
148,Cardoso Moreira;Italva,Interior,2020m01,0,0,0,0,0,4,2,17,1,9,3
148,Cardoso Moreira;Italva,Interior,2020m02,0,0,0,0,0,0,1,10,0,4,0
148,Cardoso Moreira;Italva,Interior,2020m03,0,0,0,0,0,0,0,12,2,13,0
148,Cardoso Moreira;Italva,Interior,2020m04,2,0,0,0,0,0,0,14,1,10,0
148,Cardoso Moreira;Italva,Interior,2020m05,0,0,0,0,0,2,0,6,1,4,2
148,Cardoso Moreira;Italva,Interior,2020m06,0,0,0,0,0,0,1,6,5,10,0
148,Cardoso Moreira;Italva,Interior,2020m07,0,0,0,0,0,2,0,19,0,5,0
148,Cardoso Moreira;Italva,Interior,2020m08,0,0,0,0,0,1,0,14,1,7,2
148,Cardoso Moreira;Italva,Interior,2020m09,0,0,0,0,0,2,1,21,2,9,0
148,Cardoso Moreira;Italva,Interior,2020m10,0,0,0,0,3,2,1,10,1,10,2
148,Cardoso Moreira;Italva,Interior,2020m11,0,0,0,0,0,0,1,15,1,7,1
148,Cardoso Moreira;Italva,Interior,2020m12,0,0,0,0,0,1,2,11,2,14,1
148,Cardoso Moreira;Italva,Interior,2021m01,0,0,0,0,0,0,0,6,2,4,0
148,Cardoso Moreira;Italva,Interior,2021m02,0,0,0,0,0,1,1,5,1,6,1
148,Cardoso Moreira;Italva,Interior,2021m03,0,0,0,0,0,2,0,9,2,6,1
148,Cardoso Moreira;Italva,Interior,2021m04,0,0,0,0,0,0,0,11,2,13,0
148,Cardoso Moreira;Italva,Interior,2021m05,0,1,1,0,0,0,1,5,0,9,0
148,Cardoso Moreira;Italva,Interior,2021m06,0,0,0,0,0,1,2,11,1,14,1
148,Cardoso Moreira;Italva,Interior,2021m07,0,0,0,0,0,0,2,7,1,8,0
148,Cardoso Moreira;Italva,Interior,2021m08,0,0,0,0,0,0,1,10,0,6,1
148,Cardoso Moreira;Italva,Interior,2021m09,0,0,0,0,0,0,0,13,3,3,0
148,Cardoso Moreira;Italva,Interior,2021m10,0,0,0,0,1,0,2,11,1,17,0
148,Cardoso Moreira;Italva,Interior,2021m11,0,0,0,0,0,0,3,6,1,9,0
148,Cardoso Moreira;Italva,Interior,2021m12,0,0,0,0,0,1,2,9,5,6,0
148,Cardoso Moreira;Italva,Interior,2022m01,0,0,0,0,0,0,0,7,0,6,1
148,Cardoso Moreira;Italva,Interior,2022m02,0,0,0,0,0,4,2,14,2,3,2
148,Cardoso Moreira;Italva,Interior,2022m03,0,0,0,0,0,1,0,7,1,6,3
148,Cardoso Moreira;Italva,Interior,2022m04,0,0,0,0,0,0,0,9,1,8,0
148,Cardoso Moreira;Italva,Interior,2022m05,0,0,0,0,0,1,2,7,0,6,0
148,Cardoso Moreira;Italva,Interior,2022m06,0,0,0,0,0,2,14,11,0,5,0
151,Nova Friburgo,Interior,2018m01,2,16,17,1,23,14,8,101,17,81,4
151,Nova Friburgo,Interior,2018m02,0,17,18,1,20,14,11,77,14,63,12
151,Nova Friburgo,Interior,2018m03,1,12,13,1,17,15,17,96,32,94,8
151,Nova Friburgo,Interior,2018m04,1,9,13,4,21,13,7,103,30,110,7
151,Nova Friburgo,Interior,2018m05,1,5,6,1,17,8,13,72,28,93,6
151,Nova Friburgo,Interior,2018m06,1,10,12,2,11,13,6,72,30,83,6
151,Nova Friburgo,Interior,2018m07,1,2,4,1,11,6,9,85,17,87,5
151,Nova Friburgo,Interior,2018m08,1,4,5,1,23,11,14,82,20,84,10
151,Nova Friburgo,Interior,2018m09,0,11,18,7,8,9,9,81,34,81,4
151,Nova Friburgo,Interior,2018m10,1,9,16,5,10,7,9,83,25,73,3
151,Nova Friburgo,Interior,2018m11,1,11,14,3,15,6,15,82,24,83,6
151,Nova Friburgo,Interior,2018m12,2,7,8,1,14,12,15,63,18,96,9
151,Nova Friburgo,Interior,2019m01,1,9,11,2,9,5,12,105,25,103,4
151,Nova Friburgo,Interior,2019m02,1,6,7,1,10,10,13,83,16,89,10
151,Nova Friburgo,Interior,2019m03,0,14,14,0,9,10,14,89,34,95,8
151,Nova Friburgo,Interior,2019m04,1,9,11,1,14,9,10,85,25,86,8
151,Nova Friburgo,Interior,2019m05,0,6,11,4,11,11,20,98,29,81,10
151,Nova Friburgo,Interior,2019m06,0,10,10,0,7,14,12,79,19,79,6
151,Nova Friburgo,Interior,2019m07,0,11,13,2,11,9,12,73,30,51,10
151,Nova Friburgo,Interior,2019m08,0,8,14,6,8,5,16,64,25,91,3
151,Nova Friburgo,Interior,2019m09,0,17,21,4,4,8,12,63,43,71,7
